"item_name","bullet_point","product_type","product_category","link","color","material","item_id","depth","height","width"
"Butaca de lectura gris Naia","La butaca de lectura Naia en color gris es ideal para completar cualquier salón, dormitorio o recibidor. Incluye un cojín desenfundable a juego con el tapizado de la butaca que le aporta mayor confort y comodidad a la zona lumbar. Está disponible en tres colores diferentes para que puedas escoger el que mejor se ajuste a tus gustos y necesidades.","Butaca de lectura","Inicio > Sofás > Sillones y butacas","https://klasthome.com/es/sillones-y-butacas/1188-butaca-de-lectura-gris?channable=04a9546964003131383882","Gris","Tejido","UN-0001G","75 cm","99 cm","80 cm"
"Cabecero tapizado para cama de 135, 150 y 160 color gris Clara","El cabecero de cama tapizado Clara en color gris es ideal para completar la cama de cualquier dormitorio. Su diseño atemporal y sencillo hace que encaje en cualquier ambiente. Está disponible en dos colores diferentes y se puede utilizar con camas de 135, 150 y 160 cm. Su instalación requiere anclaje la a pared. La tornillería no está incluida.","Cabecero tapizado","Inicio > Dormitorio > Cabeceros de cama","https://klasthome.com/es/cabeceros-de-cama/1189-cabecero-tapizado-para-cama-de-135-150-y-160-color-gris?channable=04a9546964003131383983","Gris","Tejido","DC-0003G","161 cm","50 cm","5 cm"
"Cabecero tapizado para cama de 135, 150 y 160 color beige Clara","El cabecero de cama tapizado Clara en color beige es ideal para completar la cama de cualquier dormitorio. Su diseño atemporal y sencillo hace que encaje en cualquier ambiente. Está disponible en dos colores diferentes y se puede utilizar con camas de 135, 150 y 160 cm. Su instalación requiere anclaje la a pared. La tornillería no está incluida.","Cabecero tapizado","Inicio > Dormitorio > Cabeceros de cama","https://klasthome.com/es/cabeceros-de-cama/1190-cabecero-tapizado-para-cama-de-135-150-y-160-color-beige?channable=04a95469640031313930fa","Beige","Tejido","DC-0003BE","161 cm","50 cm","5 cm"
"Jarrón de cerámica crema Tama","El jarrón de cerámica Tama en color crema es un complemento decorativo imprescindible para completar cualquier estancia. Gracias a su estilo minimalista y moderno encaja en cualquier estilo decorativo. También puedes utilizarlo como florero y aportarle ese toque natural a tu hogar.","Jarrón decorativo","Inicio > Decoración > Objetos de decoración > Jarrones","https://klasthome.com/es/jarrones/1191-jarron-de-ceramica-crema?channable=04a95469640031313931fb","Beige","Ceramica","IX-0024","14 cm","40 cm","14 cm"
"Botella de cerámica crema Toka","La botella de cerámica Toka en color crema es el complemento ideal para decorar cualquier recibidor, mesa de comedor o estantería. Su diseño sencillo y moderno hace que encaje en cualquier estancia. Además, puedes complementarlo con el jarrón de cerámica Tama y conseguir un juego de jarrones perfecto para tu hogar.","Jarrón decorativo","Inicio > Decoración > Objetos de decoración > Jarrones","https://klasthome.com/es/jarrones/1192-botella-de-ceramica-crema?channable=04a95469640031313932fc","Beige","Ceramica","IX-0027","14 cm","31 cm","14 cm"
"Jarrón de cerámica verde esmeralda Topa","El jarrón de cerámica Topa en verde esmeralda es el accesorio decorativo perfecto para aportarle un toque de color a tu hogar. Con él conseguirás un espacio con más carácter y personalidad.","Jarrón decorativo","Inicio > Decoración > Objetos de decoración > Jarrones","https://klasthome.com/es/jarrones/1194-jarron-de-ceramica-verde-esmeralda?channable=04a95469640031313934fe","Verde","Ceramica","IX-0029","15 cm","30 cm","15 cm"
"Jarrón de cerámica verde esmeralda Nora","El jarrón de cerámica Nora en verde esmeralda se puede ubicar en cualquier mueble que quieras decorar. Además, su color hace que le aporte un estilo más personal y cuidado a cualquier estancia.","Jarrón decorativo","Inicio > Decoración > Objetos de decoración > Jarrones","https://klasthome.com/es/jarrones/1195-jarron-de-ceramica-verde-esmeralda?channable=04a95469640031313935ff","Verde","Ceramica","IX-0030","18 cm","23 cm","18 cm"
"Macetero de cerámica verde esmeralda Kora","El macetero de cerámica Kora en verde esmeralda puede utilizarse tanto como macetero como elemento decorativo. Con él aportaras un toque de color a cualquier estancia. En caso de utilizarlo como macetero recomendamos usar una maceta interior, ya que no cuenta con orificio de drenaje.","Jarrón decorativo","Inicio > Decoración > Objetos de decoración > Jarrones","https://klasthome.com/es/jarrones/1196-macetero-de-ceramica-verde-esmeralda?channable=04a9546964003131393600","Verde","Ceramica","IX-0031","16 cm","14 cm","16 cm"
"Mesa de centro en madera  reciclada Brena","La mesa de centro Brena es la mejor opción para tu sala de estar si el estilo que te gusta es el industrial. Su madera blanqueada en el sobre y su estructura metálica blanca la hacen muy versátil a nivel decorativo ya que también combina muy bien con la decoración natural.
Es un diseño propio, sostenible, que se convertirá en el protagonista de tu sala de estar.","Mesa fija","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1197-mesa-de-centro-en-madera-reciclada?channable=04a9546964003131393701","Blanco","Madera reciclada","O-BR-0003","104 cm","40 cm","51 cm"
"Consola recibidor de estilo industrial Marcel","El mueble rebidor Marcel es el ejemplo perfecto del estilo industrial. Una consola minimalista que sigue las últimas tendencias cuyo metal negro en acabado mate y su sobre en acabado natural, se convierte en el gran protagonista de la entrada dónde dar la bienvenida a tus invitados.","Consola","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1213-consola-recibidor-de-estilo-industrial?channable=04a95469640031323133b9","Natural","Madera y metal","O-FD-0037","0 cm","0 cm","0 cm"
"Mesa auxiliar efecto madera Marcel","La mesa auxiliar Marcel de estilo industrial es una pieza muy versátil ya que la puedes colocar también como mesita de noche. Combina con todo así que te será fácil imaginártela cómo queda en casa. Descubre el resto de muebles de esta colección, seguro que te encantarán.","Mesa auxiliar","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1214-mesa-auxiliar-efecto-madera?channable=04a95469640031323134ba","Natural","Melmina y metal","O-FD-0038","45 cm","51 cm","45 cm"
"Mesa de comedor rectangular extensible 140/200 Juliet","La mesa de comedor rectangular extensible Juliet es de estilo contemporáneo. Su diseño de líneas rectas blanco, la convierte en un básico ideal para cualquier salón comedor, ya que combina a la perfección con cualquier decoración. Esta mesa puede darte muchas ventajas a la hora de planificar una reunión en casa; ya que sin extender, la mesa tiene una dimensión de 140x90 cms apta para 6 comensales y una vez extendida puede hacer hasta 200x90 cms dando capacidad de hasta 8 comensales. Puedes abrirla cuando tú decidas.","Mesa extensible","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1220-mesa-de-comedor-rectangular-extensible-140-200?channable=04a9546964003132323037","Blanco","Madera","O-HB-0001B","140 cm","76 cm","90 cm"
"Mesa de comedor rectangular extensible 140/200 Juliet","La mesa de comedor rectangular extensible Juliet es de estilo contemporáneo. Su diseño de líneas rectas en acabado natural, la convierte en un básico ideal para cualquier salón comedor, ya que combina a la perfección con cualquier decoración.
Esta mesa puede darte muchas ventajas a la hora de planificar una reunión en casa; ya que sin extender, la mesa tiene una dimensión de 140x90 cms apta para 6 comensales y una vez extendida puede hacer hasta 200x90 cms dando capacidad de hasta 8 comensales. Puedes abrirla cuando tú decidas.","Mesa extensible","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1221-mesa-de-comedor-rectangular-extensible-140-200?channable=04a9546964003132323138","Natural","Madera","O-HB-0001NT","140 cm","76 cm","90 cm"
"Mueble recibidor de   estilo nórdico Siena","La consola Siena, es la elegancia en estado puro.
Es una pieza de diseño propio creada por el equipo de Klast Home.
De estilo nórdico este mueble recibidor dispone de un cajón superior dónde guardar aquello que desees, como las llaves o la correspondencia.
Además dispone de una balda ideal para poder almacenar tus accesorios o libros. Tiene mucha capacidad.
Cuando hablamos de Siena, hablamos de diseño en mayúsculas, una de sus características más destacables, es su sobre con efecto marmolado, sin duda un detalle que derrocha estilo. 
Visita el resto de la colección y completa el look.
Para mayor estabilidad del mueble, aconsejamos su anclaje a pared.","Recibidor","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1241-mueble-recibidor-de-estilo-nordico?channable=04a9546964003132343139","Blanco","Madera","O-SN-0107","80 cm","80 cm","31 cm"
"Silla de comedor polipropileno negra Kler","La silla de comedor en polipropileno Kler es una de esas sillas que combina a la perfección un diseño elegante y refinado con funcionalidad, ya que gracias a su cojín acolchado se trata de una opción realmente cómoda para tu salón o incluso para tu lugar de estudio o trabajo.","Silla polipropileno","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1246-silla-de-comedor-polipropileno-negra?channable=04a954696400313234363e","Negro","Plástico","O-XS-0006NE","48 cm","82 cm","57 cm"
"Silla de comedor polipropileno negro Mat","La silla de comedor Mat tiene un asiento fabricado en polipropileno con patas de madera con refuerzo metálico. Se trata de un diseño sencillo y moderno que además cuenta con una sentada realmente cómoda gracias a su alto y recogido respaldo. Aprovecha la versatilidad que le aporta su elegante diseño para usarla como silla de comedor o de escritorio.","Silla polipropileno","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1247-silla-de-comedor-polipropileno-negro?channable=04a954696400313234373f","Negro","Plástico","O-XS-0008NE","46 cm","82 cm","53 cm"
"Vitrina efecto madera de estilo industrial Copenhague","La vitrina Copenhague de estilo industrial derrocha tendencia, y es que la combinación de roble y negro es pura actualidad. Está dotada de cuatro puertas y baldas interiores dónde poder guardar lo que desees. Es una pieza de gran capacidad que puede emplazarse tanto en un comedor, como en un despacho u oficina.
Para mayor estabilidad del mueble, aconsejamos su anclaje a la pared. 
Combínalo con otras piezas de la colección.","Vitrina doble","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1248-vitrina-efecto-madera-de-estilo-industrial?channable=04a9546964003132343840","Negro","Madera y metal","O-SC-0011","100 cm","155 cm","40 cm"
"Aparador de estilo nórdico color natural y blanco Oslo","El aparador Oslo es de diseño propio y su estilo predominante es el nórdico, pero debido a sus líneas simples y geométricas se puede integrar en cualquier espacio.
Está dotado de puertas batientes en cuyo interior puedes guardar vajilla, archivadores o lo que desees.
Es una pieza de gran capacidad y su tirador oculto la dota de sobriedad.
Para mayor estabilidad del mueble, aconsejamos su anclaje a la pared. 
Está disponible en más acabados. Combínalo con otras piezas de la colección.","Aparador","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1249-aparador-de-estilo-nordico-color-natural-y-blanco?channable=04a9546964003132343941","Natural-Blanco","Madera","O-LH-0005NT-B","138 cm","80 cm","40 cm"
"Aparador de estilo industrial Bremen","El aparador Bremen combina estilo industrial y actualidad. Su acabado en roble y sus patas fabricadas en metal negro le aportan tendencia. Está dotado de dos puertas y cajones en cuyo interior puedes guardar todo aquello que desees. Es una pieza de gran capacidad que puede emplazarse tanto en un comedor, como en un despacho u oficina. Para mayor estabilidad del mueble, aconsejamos su anclaje a la pared. 
Combínalo con otras piezas de la colección.","Aparador","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1250-aparador-de-estilo-industrial?channable=04a95469640031323530b8","Natural","Madera y metal","O-SC-0004","160 cm","85 cm","40 cm"
"Cómoda blanca de 4 cajones Siena","La cómoda Siena es una bonita cómoda en color blanco y sobre efecto marmolado. Cuenta con cuatro cajones para almacenamiento siendo el inferior de ellos más grande. Así podrás guardar lo que ocupa mayor volumen. ¡Organización con un look nórdico! Para mayor estabilidad del mueble, aconsejamos su anclaje a la pared.","Cómoda","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1252-comoda-blanca-de-4-cajones?channable=04a95469640031323532ba","Blanco","Madera","O-SN-0101","100 cm","89 cm","40 cm"
"Mesa de centro de metal Madi","La mesa de centro rectangular Madi, es el ejemplo perfecto del estilo industrial. Una mesa minimalista que sigue las últimas tendencias cuyo metal negro en acabado mate, se convierte en el gran protagonista de tu estancia.","Mesa fija","Inicio > Oportunidades > Muebles segunda vida","https://klasthome.com/es/muebles-segunda-vida/1253-mesa-de-centro-de-metal?channable=04a95469640031323533bb","Negro","Metal","O-FD-0035","100 cm","50 cm","50 cm"
